id,SalePrice
2735,132339.98244125402
2736,135602.36048306696
2737,121699.26423154006
2738,138676.0014933172
2739,158559.81946230028
2740,136080.34514322173
2741,146018.94773307216
2742,153977.70149098837
2743,154972.77320600854
2744,162868.30210607446
2745,140297.738121678
2746,137813.12508372252
2747,154009.1233671875
2748,127924.14668340783
2749,128329.69138069768
2750,128029.80105559084
2751,135100.06055028317
2752,203780.4615554399
2753,145385.76155832404
2754,204566.15074290615
2755,136178.48787033037
2756,95391.15965594913
2757,72273.83150333248
2758,86999.88197892791
2759,163517.73068698362
2760,121316.09237865786
2761,141391.3880771529
2762,143518.98530042393
2763,185885.44649420114
2764,153282.46818858208
2765,290651.76794985414
2766,127420.81793724034
2767,87236.27683584332
2768,131643.29797989095
2769,133129.15771328058
2770,142949.6878346416
2771,105986.31237487552
2772,110979.86415629771
2773,164707.7100363869
2774,140270.55528303498
2775,117268.4234740684
2776,143286.74358470307
2777,146183.59659859084
2778,105541.93703871187
2779,123155.06896444922
2780,98056.89611942485
2781,97315.48838739932
2782,95688.60611795344
2783,98173.29480558938
2784,122034.72079175765
2785,137170.95285505394
2786,69177.58317713096
2787,126355.32160505785
2788,74414.09896912379
2789,174829.01841844103
2790,93835.44427728272
2791,111125.2141457251
2792,53761.6013125061
2793,154729.97980786875
2794,100951.1306380468
2795,120169.64593330918
2796,99712.77554298082
2797,194287.43537165807
2798,108244.6028519543
2799,117367.94332854141
2800,69344.45429438629
2801,112981.64520730785
2802,128925.26672313706
2803,168760.91232328117
2804,129491.29986576231
2805,99745.92210400359
2806,84295.18488313982
2807,160525.56329534118
2808,146466.1531038436
2809,131240.7993948178
2810,124797.84369832168
2811,159501.80949090782
2812,168213.68285766954
2813,156275.5424388175
2814,161846.75348810974
2815,98486.15558930354
2816,237718.12763947778
2817,155566.38754070102
2818,130594.23738808371
2819,166914.22863723134
2820,135385.38899339928
2821,105184.330863752
2822,196333.02874752105
2823,307169.42518934456
2824,166326.8358008746
2825,150553.5274701346
2826,129728.44023131755
2827,138404.6021472945
2828,211002.2671001059
2829,213352.1006073163
2830,228112.3877283843
2831,176886.02764754987
2832,237958.0675532233
2833,304203.51295200596
2834,219983.3578966614
2835,226320.77373764804
2836,191748.36330790052
2837,156797.6612851075
2838,151162.66750279441
2839,172936.04779898195
2840,204634.83458082945
2841,205790.2417937849
2842,230490.43820375702
2843,148664.1992909336
2844,171814.72236866213
2845,127204.79884086488
2846,208915.13602082062
2847,208489.02095376133
2848,217745.31033078497
2849,196811.37963373706
2850,282097.1673435393
2851,215650.4956567705
2852,241049.199918063
2853,234065.03344273154
2854,137657.00451403618
2855,199296.4867115274
2856,200251.72407682752
2857,190550.19001906444
2858,205446.6759413413
2859,106826.67849973224
2860,122183.01152685059
2861,124952.93961707085
2862,185825.9286162402
2863,127326.28409875507
2864,240752.28680507443
2865,142878.8150819104
2866,142525.2626358873
2867,97882.65705930184
2868,93905.16149247163
2869,98928.66211918429
2870,120390.75791167912
2871,84888.91837016537
2872,51030.532044325926
2873,97338.60559278307
2874,138837.57801781106
2875,113098.10549544213
2876,164500.86086198242
2877,146485.82214633137
2878,164059.14955737736
2879,133943.29046931118
2880,103696.04035347962
2881,144974.05141030776
2882,176428.9042227327
2883,193944.40550215534
2884,203466.25575119272
2885,186895.12184336694
2886,229082.4688861386
2887,100379.65667176849
2888,142568.42862805218
2889,58777.322350947565
2890,81209.6468584289
2891,136254.98796437826
2892,43176.51563594653
2893,71641.53183280399
2894,55114.14901298758
2895,323044.1096903584
2896,278984.08593968576
2897,207862.6908907377
2898,150512.8180288719
2899,215656.43010185807
2900,158554.32463850582
2901,212379.57316266437
2902,183428.49352866993
2903,332198.34298013017
2904,347781.7637618369
2905,85715.75768295824
2906,196983.9471923333
2907,114498.92492757352
2908,130027.78283505984
2909,154385.55389302655
2910,78097.50007306281
2911,83366.93399771614
2912,148245.26889583084
2913,84248.76752345948
2914,80139.6489634469
2915,87496.3436690566
2916,85034.58301964667
2917,165128.54225094098
2918,119034.14941216544
2919,227808.93476155138
